path,participant_id,sequence_id,sign
เนื้อหมู\27.parquet,27,65,เนื้อหมู
เนื้อหมู\28.parquet,28,65,เนื้อหมู
เนื้อหมู\29.parquet,29,65,เนื้อหมู
เนื้อหมู\3.parquet,3,65,เนื้อหมู
เนื้อหมู\4.parquet,4,65,เนื้อหมู
เนื้อหมู\5.parquet,5,65,เนื้อหมู
เนื้อหมู\6.parquet,6,65,เนื้อหมู
เนื้อหมู\7.parquet,7,65,เนื้อหมู
เนื้อหมู\8.parquet,8,65,เนื้อหมู
เนื้อหมู\9.parquet,9,65,เนื้อหมู
เฝ้า\0.parquet,0,8,เฝ้า
เฝ้า\1.parquet,1,8,เฝ้า
เฝ้า\10.parquet,10,8,เฝ้า
เฝ้า\11.parquet,11,8,เฝ้า
เฝ้า\12.parquet,12,8,เฝ้า
เฝ้า\13.parquet,13,8,เฝ้า
เฝ้า\14.parquet,14,8,เฝ้า
เฝ้า\15.parquet,15,8,เฝ้า
เฝ้า\16.parquet,16,8,เฝ้า
เฝ้า\17.parquet,17,8,เฝ้า
เฝ้า\19.parquet,19,8,เฝ้า
เฝ้า\2.parquet,2,8,เฝ้า
เฝ้า\20.parquet,20,8,เฝ้า
เฝ้า\22.parquet,22,8,เฝ้า
เฝ้า\23.parquet,23,8,เฝ้า
เฝ้า\24.parquet,24,8,เฝ้า
เฝ้า\25.parquet,25,8,เฝ้า
เฝ้า\27.parquet,27,8,เฝ้า
เฝ้า\28.parquet,28,8,เฝ้า
เฝ้า\29.parquet,29,8,เฝ้า
เฝ้า\3.parquet,3,8,เฝ้า
เฝ้า\4.parquet,4,8,เฝ้า
เฝ้า\5.parquet,5,8,เฝ้า
เฝ้า\6.parquet,6,8,เฝ้า
เฝ้า\7.parquet,7,8,เฝ้า
เฝ้า\8.parquet,8,8,เฝ้า
เฝ้า\9.parquet,9,8,เฝ้า
เศรษฐา ทวีสิน\0.parquet,0,45,เศรษฐา ทวีสิน
เศรษฐา ทวีสิน\1.parquet,1,45,เศรษฐา ทวีสิน
เศรษฐา ทวีสิน\10.parquet,10,45,เศรษฐา ทวีสิน
เศรษฐา ทวีสิน\11.parquet,11,45,เศรษฐา ทวีสิน
เศรษฐา ทวีสิน\12.parquet,12,45,เศรษฐา ทวีสิน
เศรษฐา ทวีสิน\13.parquet,13,45,เศรษฐา ทวีสิน
เศรษฐา ทวีสิน\14.parquet,14,45,เศรษฐา ทวีสิน
เศรษฐา ทวีสิน\15.parquet,15,45,เศรษฐา ทวีสิน
เศรษฐา ทวีสิน\16.parquet,16,45,เศรษฐา ทวีสิน
เศรษฐา ทวีสิน\17.parquet,17,45,เศรษฐา ทวีสิน
เศรษฐา ทวีสิน\19.parquet,19,45,เศรษฐา ทวีสิน
เศรษฐา ทวีสิน\2.parquet,2,45,เศรษฐา ทวีสิน
เศรษฐา ทวีสิน\20.parquet,20,45,เศรษฐา ทวีสิน
เศรษฐา ทวีสิน\22.parquet,22,45,เศรษฐา ทวีสิน
เศรษฐา ทวีสิน\23.parquet,23,45,เศรษฐา ทวีสิน
เศรษฐา ทวีสิน\24.parquet,24,45,เศรษฐา ทวีสิน
เศรษฐา ทวีสิน\25.parquet,25,45,เศรษฐา ทวีสิน
เศรษฐา ทวีสิน\27.parquet,27,45,เศรษฐา ทวีสิน
เศรษฐา ทวีสิน\28.parquet,28,45,เศรษฐา ทวีสิน
เศรษฐา ทวีสิน\29.parquet,29,45,เศรษฐา ทวีสิน
เศรษฐา ทวีสิน\3.parquet,3,45,เศรษฐา ทวีสิน
เศรษฐา ทวีสิน\4.parquet,4,45,เศรษฐา ทวีสิน
เศรษฐา ทวีสิน\5.parquet,5,45,เศรษฐา ทวีสิน
เศรษฐา ทวีสิน\6.parquet,6,45,เศรษฐา ทวีสิน
เศรษฐา ทวีสิน\7.parquet,7,45,เศรษฐา ทวีสิน
เศรษฐา ทวีสิน\8.parquet,8,45,เศรษฐา ทวีสิน
เศรษฐา ทวีสิน\9.parquet,9,45,เศรษฐา ทวีสิน
แนะนำ\0.parquet,0,53,แนะนำ
แนะนำ\1.parquet,1,53,แนะนำ
แนะนำ\10.parquet,10,53,แนะนำ
แนะนำ\11.parquet,11,53,แนะนำ
แนะนำ\12.parquet,12,53,แนะนำ
แนะนำ\13.parquet,13,53,แนะนำ
แนะนำ\14.parquet,14,53,แนะนำ
แนะนำ\15.parquet,15,53,แนะนำ
แนะนำ\16.parquet,16,53,แนะนำ
แนะนำ\17.parquet,17,53,แนะนำ
แนะนำ\19.parquet,19,53,แนะนำ
แนะนำ\2.parquet,2,53,แนะนำ
แนะนำ\20.parquet,20,53,แนะนำ
แนะนำ\22.parquet,22,53,แนะนำ
แนะนำ\23.parquet,23,53,แนะนำ
แนะนำ\24.parquet,24,53,แนะนำ
แนะนำ\25.parquet,25,53,แนะนำ
แนะนำ\27.parquet,27,53,แนะนำ
แนะนำ\28.parquet,28,53,แนะนำ
แนะนำ\29.parquet,29,53,แนะนำ
แนะนำ\3.parquet,3,53,แนะนำ
แนะนำ\4.parquet,4,53,แนะนำ
แนะนำ\5.parquet,5,53,แนะนำ
แนะนำ\6.parquet,6,53,แนะนำ
แนะนำ\7.parquet,7,53,แนะนำ
แนะนำ\8.parquet,8,53,แนะนำ
แนะนำ\9.parquet,9,53,แนะนำ
แบก\0.parquet,0,20,แบก
แบก\1.parquet,1,20,แบก
แบก\10.parquet,10,20,แบก
แบก\11.parquet,11,20,แบก
แบก\12.parquet,12,20,แบก
แบก\13.parquet,13,20,แบก
แบก\14.parquet,14,20,แบก
แบก\15.parquet,15,20,แบก
แบก\16.parquet,16,20,แบก
แบก\17.parquet,17,20,แบก
แบก\19.parquet,19,20,แบก
แบก\2.parquet,2,20,แบก
แบก\20.parquet,20,20,แบก
แบก\22.parquet,22,20,แบก
แบก\23.parquet,23,20,แบก
แบก\24.parquet,24,20,แบก
แบก\25.parquet,25,20,แบก
แบก\27.parquet,27,20,แบก
แบก\28.parquet,28,20,แบก
แบก\29.parquet,29,20,แบก
แบก\3.parquet,3,20,แบก
แบก\4.parquet,4,20,แบก
แบก\5.parquet,5,20,แบก
แบก\6.parquet,6,20,แบก
แบก\7.parquet,7,20,แบก
แบก\8.parquet,8,20,แบก
แบก\9.parquet,9,20,แบก
แพทองธาร ชินวัตร\0.parquet,0,46,แพทองธาร ชินวัตร
แพทองธาร ชินวัตร\1.parquet,1,46,แพทองธาร ชินวัตร
แพทองธาร ชินวัตร\10.parquet,10,46,แพทองธาร ชินวัตร
แพทองธาร ชินวัตร\11.parquet,11,46,แพทองธาร ชินวัตร
แพทองธาร ชินวัตร\12.parquet,12,46,แพทองธาร ชินวัตร
แพทองธาร ชินวัตร\13.parquet,13,46,แพทองธาร ชินวัตร
แพทองธาร ชินวัตร\14.parquet,14,46,แพทองธาร ชินวัตร
แพทองธาร ชินวัตร\15.parquet,15,46,แพทองธาร ชินวัตร
แพทองธาร ชินวัตร\16.parquet,16,46,แพทองธาร ชินวัตร
แพทองธาร ชินวัตร\17.parquet,17,46,แพทองธาร ชินวัตร
แพทองธาร ชินวัตร\19.parquet,19,46,แพทองธาร ชินวัตร
แพทองธาร ชินวัตร\2.parquet,2,46,แพทองธาร ชินวัตร
แพทองธาร ชินวัตร\20.parquet,20,46,แพทองธาร ชินวัตร
แพทองธาร ชินวัตร\22.parquet,22,46,แพทองธาร ชินวัตร
แพทองธาร ชินวัตร\23.parquet,23,46,แพทองธาร ชินวัตร
แพทองธาร ชินวัตร\24.parquet,24,46,แพทองธาร ชินวัตร
แพทองธาร ชินวัตร\25.parquet,25,46,แพทองธาร ชินวัตร
แพทองธาร ชินวัตร\27.parquet,27,46,แพทองธาร ชินวัตร
แพทองธาร ชินวัตร\28.parquet,28,46,แพทองธาร ชินวัตร
แพทองธาร ชินวัตร\29.parquet,29,46,แพทองธาร ชินวัตร
แพทองธาร ชินวัตร\3.parquet,3,46,แพทองธาร ชินวัตร
แพทองธาร ชินวัตร\4.parquet,4,46,แพทองธาร ชินวัตร
แพทองธาร ชินวัตร\5.parquet,5,46,แพทองธาร ชินวัตร
แพทองธาร ชินวัตร\6.parquet,6,46,แพทองธาร ชินวัตร
แพทองธาร ชินวัตร\7.parquet,7,46,แพทองธาร ชินวัตร
แพทองธาร ชินวัตร\8.parquet,8,46,แพทองธาร ชินวัตร
แพทองธาร ชินวัตร\9.parquet,9,46,แพทองธาร ชินวัตร
ไตรรงค์ สุวรรณคีรี\0.parquet,0,34,ไตรรงค์ สุวรรณคีรี
ไตรรงค์ สุวรรณคีรี\1.parquet,1,34,ไตรรงค์ สุวรรณคีรี
ไตรรงค์ สุวรรณคีรี\10.parquet,10,34,ไตรรงค์ สุวรรณคีรี
ไตรรงค์ สุวรรณคีรี\11.parquet,11,34,ไตรรงค์ สุวรรณคีรี
ไตรรงค์ สุวรรณคีรี\12.parquet,12,34,ไตรรงค์ สุวรรณคีรี
ไตรรงค์ สุวรรณคีรี\13.parquet,13,34,ไตรรงค์ สุวรรณคีรี
ไตรรงค์ สุวรรณคีรี\14.parquet,14,34,ไตรรงค์ สุวรรณคีรี
ไตรรงค์ สุวรรณคีรี\15.parquet,15,34,ไตรรงค์ สุวรรณคีรี
ไตรรงค์ สุวรรณคีรี\16.parquet,16,34,ไตรรงค์ สุวรรณคีรี
ไตรรงค์ สุวรรณคีรี\17.parquet,17,34,ไตรรงค์ สุวรรณคีรี
ไตรรงค์ สุวรรณคีรี\19.parquet,19,34,ไตรรงค์ สุวรรณคีรี
ไตรรงค์ สุวรรณคีรี\2.parquet,2,34,ไตรรงค์ สุวรรณคีรี
ไตรรงค์ สุวรรณคีรี\20.parquet,20,34,ไตรรงค์ สุวรรณคีรี
ไตรรงค์ สุวรรณคีรี\22.parquet,22,34,ไตรรงค์ สุวรรณคีรี
ไตรรงค์ สุวรรณคีรี\23.parquet,23,34,ไตรรงค์ สุวรรณคีรี
ไตรรงค์ สุวรรณคีรี\24.parquet,24,34,ไตรรงค์ สุวรรณคีรี
ไตรรงค์ สุวรรณคีรี\25.parquet,25,34,ไตรรงค์ สุวรรณคีรี
ไตรรงค์ สุวรรณคีรี\27.parquet,27,34,ไตรรงค์ สุวรรณคีรี
ไตรรงค์ สุวรรณคีรี\28.parquet,28,34,ไตรรงค์ สุวรรณคีรี
ไตรรงค์ สุวรรณคีรี\29.parquet,29,34,ไตรรงค์ สุวรรณคีรี
ไตรรงค์ สุวรรณคีรี\3.parquet,3,34,ไตรรงค์ สุวรรณคีรี
ไตรรงค์ สุวรรณคีรี\4.parquet,4,34,ไตรรงค์ สุวรรณคีรี
ไตรรงค์ สุวรรณคีรี\5.parquet,5,34,ไตรรงค์ สุวรรณคีรี
ไตรรงค์ สุวรรณคีรี\6.parquet,6,34,ไตรรงค์ สุวรรณคีรี
ไตรรงค์ สุวรรณคีรี\7.parquet,7,34,ไตรรงค์ สุวรรณคีรี
ไตรรงค์ สุวรรณคีรี\8.parquet,8,34,ไตรรงค์ สุวรรณคีรี
ไตรรงค์ สุวรรณคีรี\9.parquet,9,34,ไตรรงค์ สุวรรณคีรี
ไพบูลย์ นิติตะวัน\0.parquet,0,39,ไพบูลย์ นิติตะวัน
ไพบูลย์ นิติตะวัน\1.parquet,1,39,ไพบูลย์ นิติตะวัน
ไพบูลย์ นิติตะวัน\10.parquet,10,39,ไพบูลย์ นิติตะวัน
ไพบูลย์ นิติตะวัน\11.parquet,11,39,ไพบูลย์ นิติตะวัน
ไพบูลย์ นิติตะวัน\12.parquet,12,39,ไพบูลย์ นิติตะวัน
ไพบูลย์ นิติตะวัน\13.parquet,13,39,ไพบูลย์ นิติตะวัน
ไพบูลย์ นิติตะวัน\14.parquet,14,39,ไพบูลย์ นิติตะวัน
ไพบูลย์ นิติตะวัน\15.parquet,15,39,ไพบูลย์ นิติตะวัน
ไพบูลย์ นิติตะวัน\16.parquet,16,39,ไพบูลย์ นิติตะวัน
ไพบูลย์ นิติตะวัน\17.parquet,17,39,ไพบูลย์ นิติตะวัน
ไพบูลย์ นิติตะวัน\19.parquet,19,39,ไพบูลย์ นิติตะวัน
ไพบูลย์ นิติตะวัน\2.parquet,2,39,ไพบูลย์ นิติตะวัน
ไพบูลย์ นิติตะวัน\20.parquet,20,39,ไพบูลย์ นิติตะวัน
ไพบูลย์ นิติตะวัน\22.parquet,22,39,ไพบูลย์ นิติตะวัน
ไพบูลย์ นิติตะวัน\23.parquet,23,39,ไพบูลย์ นิติตะวัน
ไพบูลย์ นิติตะวัน\24.parquet,24,39,ไพบูลย์ นิติตะวัน
